Product Name,Short Description,Description,Price
Base d'adresses emails dans l'Ain,25.951 adresses emails dans l'Ain,"Les 25.951 adresses e-mails des professionnels dans l'Ain (département 01) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",210
Base d'adresses emails dans l'Aine,14.757 adresses emails dans l'Aisne,"Les 14.757 adresses e-mails des professionnels dans l'Aisne (département 02) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",130
Base d'adresses emails dans l'Allier,14.363 adresses emails dans l'Allier,"Les 14.363 adresses e-mails des professionnels dans l'Allier du département 03 sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",200
Base emails Alpes de Haute-Provence,10.718 adresses emails dans les Alpes de Haute-Provence,"Les 10.718 adresses emails des professionnels dans les Alpes de Haute-Provence (département 04) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",150
Base adresses e-mails Hautes-Alpes,11.487 adresses emails dans les Hautes-Alpes,"Les 11.487 adresses e-mails des professionnels dans les Hautes-Alpes (département 05) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",150
Base adresses e-mails Alpes-Maritimes,57.192 adresses emails dans les Alpes-Maritimes,"Les 57.192 adresses e-mails des professionnels dans les Alpes-Maritimes (département 06) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",320
Base d'adresses emails dans l'Ardèche,17.381 adresses emails dans l'Ardèche,"Les 17.381 adresses e-mails des professionnels dans l'Ardèche (département 07) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",130
Base adresses e-mails Ardennes,8.675 adresses emails dans les Ardennes,"Les 8.675 adresses emails des professionnels dans les Ardennes (département 08) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",130
Base d'adresses emails dans l'Ariège,8.420 adresses emails dans l'Ariège,"Les 8.420 adresses e-mails des professionnels dans l'Ariège (département 09) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",120
Base d'adresses emails dans l'Aube,11.799 adresses emails dans l'Aube,"Les 11.799 adresses e-mails des professionnels dans l'Aube (département 10) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",170
Base d'adresses emails dans l'Aude,18.483 adresses emails dans l'Aude,"Les 18.483 adresses e-mails des professionnels dans l'Aude sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",140
Base d'adresses emails dans l'Aveyron,15.829 adresses emails dans l'Aveyron,"Les 15.829 adresses emails des professionnels dans l'Aveyron (département 12) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",200
Adresses e-mails Bouches-du-Rhône,84.442 adresses emails dans les Bouches-du-Rhône,"Les 84.442 adresses e-mails des professionnels dans les Bouches-du-Rhône (département 13) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",400
Base adresses e-mails Calvados,30.904 adresses emails dans le Calvados,"Les 30.904 adresses e-mails des professionnels dans le Calvados (département 14) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",240
Base adresses e-mails Cantal,7.441 adresses emails dans le Cantal,"Les 7.441 adresses e-mails des professionnels dans le Cantal (département 15) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",90
Base adresses emails Charente,15.787 adresses emails dans la Charente,"Les 15.787 adresses e-mails des professionnels dans la Charente (département 16) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",140
Base adresses emails Charente-Maritime,33.832 adresses emails dans la Charente-Maritime,"Les 33.832 adresses e-mails des professionnels dans la Charente-Maritime (département 17) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",270
Base adresses e-mails Cher,12.655 adresses emails dans le Cher,"Les 12.655 adresses e-mails des professionnels dans le Cher (département 18) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",170
Base adresses emails Correze,12.593 adresses emails dans la Corrèze,"Les 12.593 adresses e-mails des professionnels dans la Corrèze (département 19) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",160
Base adresses emails Corse,17.107 adresses emails de la Corse,"Les 17.107 adresses emails sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",200
Base adresses emails Côte d'Or,25.318 adresses emails dans la Côte-d'Or,"Les 25.318 adresses e-mails des professionnels dans la Côte-d'Or (département 21) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",220
Base adresses e-mails Côtes-d'Armor,27.877 adresses emails dans les Côtes-d'Armor,"Les 27.877 adresses e-mails des professionnels dans les Côtes-d'Armor (département 22) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",220
Base adresses emails Creuse,6.096 adresses emails dans la Creuse,"Les 6.096 adresses e-mails des professionnels dans la Creuse (département 23) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",90
Base adresses emails Dordogne,22.860 adresses emails dans la Dordogne,"Les 22.860 adresses e-mails des sociétés de Dordogne (département 24) sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",180
Base adresses emails Alsace,76.577 adresses e-mails de toutes les entreprises d'Alsace,"Les 76.577 adresses e-mails des professionnels de la région d'Alsace sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL.
La région Alsace a fusionné avec les régions Lorraine et Champagne-Ardenne pour former la région Grand-Est.
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",500
Base adresses emails Aquitaine,178.165 adresses e-mails de toutes les entreprises de la région Aquitaine,"Les 178.165 adresses e-mails des professionnels de la région Aquitaine sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
La région Aquitaine a fusionné avec les régions Poitou-Charentes et Limousin pour devenir la région Nouvelle-Aquitaine.
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",600
Base adresses emails Auvergne,61.958 adresses e-mails de toutes les entreprises de la région Auvergne,"Les 61.958 adresses e-mails des professionnels de la région Auvergne sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL.
La région Auvergne a fusionné avec la région Rhône-Alpes pour devenir la région  Auvergne-Rhône-Alpes.
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",400
Base emails Auvergne Rhône Alpes,Base de 369.457 adresses e-mails de toutes les activités en région Auvergne-Rhône-Alpes.,"Les 369.457 adresses e-mails de toutes les activités de la nouvelle région Auvergne-Rhône-Alpes sont fournies sur un fichier Excel avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
L'Auvergne-Rhône-Alpes est une région administrative résultant de la fusion des anciennes régions Auvergne et Rhône-Alpes.
  Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",700
Adresses emails Basse-Normandie,62.443 adresses e-mails de Basse-Normandie,"Les 62.443 adresses e-mails de toutes les activités de la région Basse-Normandie sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL.
La région Basse-Normandie a fusionné avec la région Haute-Normandie pour former la région Normandie.
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",400
Base adresses emails Bourgogne,73.296 adresses e-mails de toutes les entreprises de la région Bourgogne,"Les 73.296 adresses e-mails des professionnels de la région Bourgogne sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL.
La région Bourgogne a fusionné avec la région Franche-Comté pour devenir la région Bourgogne-Franche-Comté.
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",400
Base emails Bourgogne-Franche-Comté,Base de 121.387 adresses e-mails de toutes les activités en région Bourgogne-Franche-Comté,"Les 121.387 adresses e-mails des professionnels de la nouvelle région Bourgogne-Franche-Comté sont fournies sur un fichier Excel avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL.
La Bourgogne-Franche-Comté est une région administrative issue de la fusion des régions de la Bourgogne et la Franche-Comté.
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",500
Base adresses e-mails Bretagne,153.303 adresses e-mails de toutes les entreprises de Bretagne,"Les 153.303 adresses e-mails des professionnels de la Bretagne sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",500
Base e-mails Centre Val de Loire,Fichier des 103.859 adresses e-mails de la région Centre Val de Loire,"Les 103.859 adresses e-mails des professionnels de la nouvelle région Centre Val de Loire sont fournies sur un fichier Excel avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",500
Adresses e-mails Champagne-Ardenne,48.671 adresses e-mails de toutes les entreprises de la région Champagne-Ardenne,"Les 48.671 adresses e-mails des professionnels sur la région Champagne Ardenne sont fournies sur un fichier XLS avec les colonnes NOM - ADRESSE - CP - VILLE - TEL - ACTIVITE - EMAIL.
La région Champagne-Ardenne a fusionné avec les régions Alsace et Lorraine pour former la région Grand-Est.
Nous ajoutons systématiquement les champs FORME JURIDIQUE / NOM DU DIRIGEANT / DATE DE CREATION / SIRET / SIREN / CODE NAF APE / CHIFFRE D'AFFAIRES / RESULTAT / NOMBRE DE SALARIÉS EFFECTIF que nous avons en notre possession.",400
